rts,symbol,cond,pp
-0.614362966118092,0.0,explicitDeadline,26
0.3875841856249264,0.0,explicitDeadline,26
-0.43965695283222184,0.0,explicitDeadline,26
-0.5734054887367416,0.0,explicitDeadline,26
0.6461170031160076,0.0,explicitDeadline,26
0.6674822882341505,0.0,explicitDeadline,26
0.5244447113750305,0.0,explicitDeadline,26
-0.64662229757806,0.0,explicitDeadline,26
-0.6667440604461273,0.0,explicitDeadline,26
0.523651487462162,0.0,explicitDeadline,26
-0.7011572434889541,0.0,explicitDeadline,26
-0.528341866993934,0.0,explicitDeadline,26
-0.5408550515157977,0.0,explicitDeadline,26
-0.6387646481103388,0.0,explicitDeadline,26
0.5870242872939008,0.0,explicitDeadline,26
0.9147516187773856,0.0,explicitDeadline,26
0.7189886721720031,0.0,explicitDeadline,26
0.6065767925880248,0.0,explicitDeadline,26
0.6690067759610909,0.0,explicitDeadline,26
1.0179964481807782,0.0,explicitDeadline,26
0.6258860474259293,0.0,explicitDeadline,26
-0.7271351472544879,0.0,explicitDeadline,26
0.4953202949148454,0.0,explicitDeadline,26
-0.6004932755295752,0.0,explicitDeadline,26
0.5712299682964521,0.0,explicitDeadline,26
-0.6841342086910678,0.0,explicitDeadline,26
0.6370783859235014,0.0,explicitDeadline,26
0.7625958449212837,0.0,explicitDeadline,26
-0.6436541957513485,0.0,explicitDeadline,26
-0.5887226428509749,0.0,explicitDeadline,26
-0.7987054832955545,0.0,explicitDeadline,26
0.5326456274737927,0.0,explicitDeadline,26
-0.5901758249847651,0.0,explicitDeadline,26
0.7100057256042628,0.0,explicitDeadline,26
0.44932419351875347,0.0,explicitDeadline,26
-0.6909045742158068,0.0,explicitDeadline,26
-0.592821934766746,0.0,explicitDeadline,26
-0.7182466265506696,0.0,explicitDeadline,26
0.6058607031270571,0.0,explicitDeadline,26
-0.7040395514978464,0.0,explicitDeadline,26
-0.9918468563976314,0.0,explicitDeadline,26
-0.49648998792451554,0.0,explicitDeadline,26
0.7817722275118691,0.0,explicitDeadline,26
-0.576847509239171,0.0,explicitDeadline,26
-0.5018738100510374,0.0,explicitDeadline,26
-0.7261766806157959,0.0,explicitDeadline,26
0.44448841473296363,0.0,explicitDeadline,26
-0.714900583410816,0.0,explicitDeadline,26
-0.6220354712254893,0.0,explicitDeadline,26
-0.5418306219040083,0.0,explicitDeadline,26
0.5937652913351374,0.0,explicitDeadline,26
0.43599018037458404,0.0,explicitDeadline,26
0.44744111089260385,0.0,explicitDeadline,26
0.6989072057733782,0.0,explicitDeadline,26
0.48104081175322866,0.0,explicitDeadline,26
0.484172816956863,0.0,explicitDeadline,26
0.6756128900941285,0.0,explicitDeadline,26
-0.5494058420292516,0.0,explicitDeadline,26
0.5200436178414476,0.0,explicitDeadline,26
0.6518141828265663,0.0,explicitDeadline,26
-0.8667503765201963,0.0,explicitDeadline,26
-0.6260907900848541,0.0,explicitDeadline,26
0.6473853090030578,0.0,explicitDeadline,26
-0.5547100033668506,0.0,explicitDeadline,26
0.6616657561534194,0.0,explicitDeadline,26
0.7340332466644885,0.0,explicitDeadline,26
0.7831804665728479,0.0,explicitDeadline,26
-0.5794407229969378,0.0,explicitDeadline,26
0.6020500230787668,0.0,explicitDeadline,26
-0.7512202912927071,0.0,explicitDeadline,26
0.4988044460360618,0.0,explicitDeadline,26
0.5106810891035968,0.0,explicitDeadline,26
0.6080173130940092,0.0,explicitDeadline,26
0.7672848641581735,0.0,explicitDeadline,26
0.5903128557689763,0.0,explicitDeadline,26
0.9443856515711146,0.0,explicitDeadline,26
-0.550332936837787,0.0,explicitDeadline,26
0.6196134212087184,0.0,explicitDeadline,26
0.548354661303489,0.0,explicitDeadline,26
0.4540382432895143,0.0,explicitDeadline,26
-0.5694464323064945,0.0,explicitDeadline,26
0.49106350269863513,0.0,explicitDeadline,26
-0.6418462688134844,0.0,explicitDeadline,26
-0.7607520747172177,0.0,explicitDeadline,26
-0.6621301751748015,0.0,explicitDeadline,26
-0.5889646838369976,0.0,explicitDeadline,26
-0.5807914345818548,0.0,explicitDeadline,26
-0.4686023893563697,0.0,explicitDeadline,26
