pp,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
105,explicitDeadline,0.8125,361.69724918029686,334.4385732850184,-1.027884953618484,-1.103039841306166,298.3501999141416,326.645999856933,332.6019999237032,358.999999904627,387.9991999332792,397.670999999973,429.0685998950794,286.331799895113,311.5569999522995,313.75219997139624,331.114999904647,354.53300001908224,363.573999928456,380.35319993323645,-0.1175314732578285,52.33879822282776,0.22043514892356394,41.787589329839825,0.07192575406032482,400,1,27.258675895278486,0.07515488768768197,empirical,none
106,explicitDeadline,0.703125,359.3252592592622,331.63666666666836,-1.0366772531449115,-1.1137376435359114,289.2260000000243,312.42999999997875,322.5759999999775,354.60999999998603,390.4220000000147,402.82500000002653,446.7420000000447,272.6540000000035,300.939999999995,305.88800000001834,326.3099999999975,356.0320000000179,365.9650000000038,387.1459999999965,0.14183342662544698,57.972360320112486,0.28266645237000504,47.14903427471767,0.10904872389791183,384,1,27.688592592593864,0.07706039039099988,empirical,none
107,implicitDeadline,0.8981481481481481,412.6377835051526,386.69909090909283,-0.8938417203339076,-0.9561681758876973,354.1499999999999,373.7449999999665,379.339999999956,402.36999999999546,436.25799999998964,447.3299999999875,473.2580000000013,342.43400000000827,356.29499999999825,361.0620000000199,377.5799999999875,397.01399999998364,403.1950000000145,443.8360000000073,1.535870497423602,56.89572114386327,1.2622508837361666,44.601108121503636,0.03935185185185185,432,1,25.938692596059752,0.062326455553789684,empirical,none
108,explicitDeadline,0.8475,391.3991061918365,372.20314753826943,-0.9431041076053526,-0.9948154130847344,340.1491999988212,362.169999999256,370.115399997632,389.712999994052,413.2145999982256,421.366999994789,445.456599999103,324.59299999557,345.43599999405,346.739999997022,364.538999998535,389.268999994034,398.49799999699496,437.02499999851,0.02999983568598081,39.289187955655855,0.5079644254058444,43.20977268572478,0.07407407407407407,400,1,19.19595865356706,0.05171130547938185,empirical,none
109,implicitDeadline,0.8883720930232558,375.4853141358792,358.45822916914835,-0.9940005908053247,-1.0404352864329762,301.7443999785522,324.8985000238538,333.4309000167007,363.5410000119005,398.7363000071606,412.0797499821342,468.59000001074185,295.7100000083794,319.09474997616076,329.5666000190658,342.29650000593404,367.443600009516,373.63000001787395,429.2107000071209,1.0020637855346384,66.24065875386866,1.4738334363774352,65.37300387302687,0.05581395348837209,430,1,17.027084966730854,0.04643469562765157,empirical,none
110,implicitDeadline,0.9327146171693735,445.76850248159496,379.1990344758799,-0.8206209240562704,-0.9867110948109097,368.6685999961395,397.47649998808595,405.7427999928358,435.816499988083,472.2029999981637,482.5109999947745,531.9467999916409,311.6961999886902,339.350999994029,344.9889999928358,379.477999988128,397.121199995815,404.960999988136,458.49459999047656,1.2758805328750296,73.91952278777006,1.2479255671405147,73.3535189643652,0.1716937354988399,431,1,66.56946800571507,0.16609017075463928,empirical,none
111,implicitDeadline,0.913953488372093,395.22679898151813,376.9849459459549,-0.9360592298643899,-0.9806319115801927,339.3448000143166,360.015000000014,365.171200009511,384.954999976151,414.2063999952514,423.779999999999,463.0174000000116,329.9402000476894,349.00500004767696,362.3521999714198,370.54400004766603,394.6581999857094,395.425999976171,416.79039996187197,1.0967556177413413,50.90221764946578,0.6401641598488664,38.96540882015224,0.027906976744186046,430,1,18.241853035563224,0.04457268171580275,empirical,none
112,explicitDeadline,0.7994987468671679,403.9686520376275,380.7125000000105,-0.9151405094686232,-0.9744253650326519,341.6,368.0,375.0,407.0,436.0,443.0,471.2,323.1,346.0,353.8,377.0,403.0000000000087,410.75,448.40000000000003,-0.4538307504643813,51.57523924833926,0.24761747201786136,50.56120335602976,0.07424593967517401,399,1,23.256152037617028,0.05928485556402863,empirical,none
113,implicitDeadline,0.8213457076566125,369.09727420526633,334.8316495376696,-1.008551008012465,-1.104386177086732,303.913800095353,329.66900014306873,336.171800171671,364.050500000012,390.8213001240223,398.6697500477312,442.2957999999636,274.366800114466,301.519000381464,309.1084000762548,331.81400028610403,359.11480017162415,371.64100019075005,388.2686002288712,0.6978104428680744,57.73963157392513,0.16697593018125415,47.934747503169326,0.025522041763341066,431,1,34.26562466759674,0.09583516907426715,empirical,none
114,acc,0.9930394431554525,462.8836915887819,414.513333333336,-0.7803793744486324,-0.8937743666111416,390.4599999999685,416.3400000000113,421.9420000000392,450.49000000002,482.45599999997665,494.6800000000078,547.306000000035,354.2199999999954,368.11000000000047,372.74000000000217,391.260000000009,437.68400000000815,449.290000000008,484.1080000000074,1.4229182867486898,69.14847997820027,1.1543705662598054,83.64048381815068,-99.0,431,1,48.37035825544592,0.11339499216250926,empirical,none
115,acc,0.9559164733178654,519.3248617450463,518.4734737971648,-0.6718234682175499,-0.6792120100276432,414.262600133519,452.55825013112906,460.93480006678425,495.48550004774,549.3491999999973,567.6972501073037,649.814400138264,413.5908001144418,444.50200009538105,452.73580013350625,478.072000190849,543.2054000858394,560.0090001669159,686.9392001144589,1.5012111153427887,100.49421706591592,0.9133626552687389,116.51929755845491,-99.0,431,1,0.8513879478814488,0.0073885418100932965,empirical,none
116,implicitDeadline,0.8634259259259259,367.48082040135034,355.5203390133625,-1.0078479243714962,-1.0394811334757603,320.52660001432497,338.49499997613,343.1783999856794,362.413,387.03000005243797,393.257000071579,423.3004000667486,313.91080001434324,334.33500002388604,339.68700000480777,352.39100007154,369.3398000286074,379.085000023828,409.3492000047816,0.4772360814524201,43.01971161359708,0.015232892688123712,36.64165173391654,0.009259259259259259,432,1,11.96048138798784,0.03163320910426415,empirical,none
117,explicitDeadline,0.7134986225895317,316.05405405406543,293.25000000000904,-1.16002910751204,-1.239859361828659,266.8,291.5,297.4,319.0,340.0,344.5,366.2000000000928,225.3,257.0,271.8,299.5,316.0,323.50000000004354,351.7,-0.6837118282321363,38.80727790985064,-0.27052085193046355,46.34353569777424,0.15384615384615385,363,1,22.804054054056394,0.07983025431661916,empirical,none
118,implicitDeadline,0.8046511627906977,397.7769219714779,365.24195238630745,-0.9315257960051351,-1.0147908705940227,331.625500002992,356.30900000671676,363.428000007465,391.737000010442,421.1990000000515,429.422000007471,470.199000008928,310.2874000038951,336.7285000022092,340.58590000267725,361.304000005941,381.43630001107215,390.48600000225997,424.49840000211015,0.8049436699099273,56.597951603689495,0.32874169831214495,45.3135699349199,0.046511627906976744,430,1,32.53496958517047,0.08326507458888766,empirical,none
119,implicitDeadline,0.9720930232558139,372.71430622009404,359.02999999999383,-0.9930591834748663,-1.0270472065307958,325.490000000014,344.66499999997876,349.7339999999734,369.3500000000055,385.65999999998627,393.364999999991,427.1939999999714,327.549999999953,347.1249999999927,351.928,356.279999999984,376.25400000000974,376.6150000000055,389.9740000000046,1.1356317960519113,42.502036121316934,-0.3335749663157091,27.264125613240896,0.01627906976744186,430,1,13.684306220100211,0.03398802305592952,empirical,none
120,implicitDeadline,0.7906976744186046,429.26188528849605,380.57125554926654,-0.8598419037850005,-0.9842394645644262,349.4016999988089,378.226999999992,388.957499996037,424.0079999954905,459.9493999963566,469.3632499933157,519.8238999940221,298.5635999999944,345.2877499880847,348.71069999285953,377.2244999970135,405.2119999961464,414.89224998879945,468.90839999163876,0.8586425002569613,73.67108092389418,1.0427630431736077,74.46962188921886,0.12325581395348838,430,1,48.69062973922951,0.12439756077942576,empirical,none
121,acc,0.9534883720930233,423.83156097560897,412.57699999999323,-0.864546237681411,-0.8932799497583048,367.5840000000056,393.20499999995775,397.6540000000035,417.0,439.9959999999789,449.2949999999837,485.87000000000126,345.99600000000055,394.30499999999324,398.5340000000029,411.7200000000085,435.2159999999797,441.2150000000258,460.03599999998113,1.0095231789639731,48.14161188735296,0.4607595516492328,53.51141118834486,-99.0,430,1,11.254560975615732,0.02873371207689379,empirical,none
122,acc,0.951276102088167,437.83947795236594,446.79071421305144,-0.8351267280088737,-0.8224374066440282,364.882799895067,394.9702499165145,402.5183999379979,431.6164999761535,463.50179985219455,472.672749940379,508.9827998617186,359.626999999979,379.610999999975,406.792999904603,433.22899990464805,461.473999904643,479.201000000001,551.4009998092661,1.074885899134849,61.420278027267116,0.9614748677838528,86.54431100963808,-99.0,431,0,-8.951236260685505,-0.012689321364845463,empirical,none
123,implicitDeadline,0.9027777777777778,365.12243846757724,341.5336904820142,-1.0178993118665256,-1.0823407182891591,307.426300011622,326.220500003779,331.9539000089277,354.0545000059644,379.8289000089399,392.4467500066675,440.87300001163544,297.7415000029605,311.47200000743027,313.037300010139,334.9830000060025,360.5655000083326,361.674750005215,403.523300002667,1.239000348683257,54.892575026077196,0.8527031776352724,44.81545009284649,0.023148148148148147,432,1,23.58874798556303,0.06444140642263352,empirical,none
124,explicitDeadline,0.9559902200488998,371.23603069055076,362.2588333334036,-0.9974283433508945,-1.0224130911764782,317.767999999924,337.9360000001035,344.82900000014297,366.285000000033,392.453999999911,398.8089999998915,431.419999999809,316.6797999999607,327.57350000023126,329.3369000002856,348.61150000017346,383.7342999999524,398.4032500000902,432.1640999999012,0.4002748613353644,42.736706030070636,0.6464655205288027,44.929295645503,0.05324074074074074,409,1,8.97719735714719,0.024984747825583686,empirical,none
125,explicitDeadline,0.8635235732009926,373.8686408049633,349.33638181858106,-0.9929025248179766,-1.0639491613876968,314.395700000529,340.7447500002743,347.5353000006173,368.00400000037905,398.19210000065465,409.4645000001765,446.39080000064286,284.228200000245,321.258000001122,327.19360000006884,349.03500000073103,381.36480000090114,386.83550000019,408.27480000073535,0.06406796469425609,49.85015726872415,-0.3363445048910132,53.31960132202191,0.06712962962962964,403,1,24.53225898638226,0.07104663656972021,empirical,none
126,implicitDeadline,0.8298368298368298,407.5661235955054,377.07917808219463,-0.9076338312711287,-0.9838011770337833,347.149999999994,367.26000000000926,371.4100000000035,396.4700000000305,426.12000000001,432.2799999999695,479.959999999999,330.4320000000068,349.76000000000903,352.4320000000302,368.559999999998,392.339999999991,395.760000000009,441.3320000000066,1.3777073189400348,60.64869293322515,0.3576985568466833,49.247204595046554,0.06526806526806526,429,1,30.486945513310786,0.0761673457626546,empirical,none
127,acc,0.9627906976744186,442.1184009654129,385.27624999914946,-0.8277929543684739,-0.9641147929356647,359.277399999695,395.063249999919,401.9445999989524,434.692499999248,463.85579999953626,473.1977499985153,529.2902999993701,330.314499998698,343.8027499988675,346.979499999259,365.2339999996185,403.3659999988595,425.13374999930977,461.6444999990345,1.0869854320959156,69.74922365821824,1.0767553882087462,59.2628590991203,-99.0,430,1,56.84215096626343,0.13632183856719082,empirical,none
128,explicitDeadline,0.821078431372549,388.0963910433058,342.21538355994926,-0.9537066741799658,-1.083183281637371,325.16040000061037,358.1259999999895,363.35880000086024,388.01300000149104,417.0982000008632,421.31549999996747,448.3609999970298,275.0458000015006,306.250999997021,313.0925999990926,354.33200000145,370.1505999991438,374.266999995569,395.7555999969774,-0.23860016481001806,45.758063217382464,-0.18800759251005433,49.6452806531308,0.05336426914153132,408,1,45.88100748335654,0.1294766074574052,empirical,none
129,acc,0.9532710280373832,499.08446078431604,448.2430000000036,-0.7078324353900021,-0.8105624584489662,410.661999999997,441.564999999966,453.7819999999715,487.0499999999885,522.2260000000066,533.5199999999604,593.766000000009,373.2380000000121,394.76499999997725,408.8820000000062,437.56999999997754,491.91000000006716,498.29999999998824,524.068000000011,1.6270468284326038,84.95373221872497,0.3293925222251857,59.018030884415424,-99.0,428,1,50.84146078431246,0.10273002305896417,empirical,none
130,implicitDeadline,0.8791469194312796,421.08090026879785,373.3712352933533,-0.8770546245125601,-0.9989887662924356,348.615999999223,374.39199999964353,379.739000000758,415.044999998529,443.720999998506,451.5094999988795,505.778999998525,299.81799999845697,338.2439999981435,357.796999998507,370.771000000765,394.257000000012,403.5309999992315,449.310000000754,1.4438940117428338,68.72156497353267,-0.015781186186444005,61.11181325127923,0.10900473933649289,422,1,47.709664975444525,0.1219341417798755,empirical,none
131,implicitDeadline,0.9050925925925926,400.0596879780421,379.7179024373572,-0.9289544728051605,-0.9813321252963649,324.410999998567,352.10199999851454,358.20999999553896,391.381999999983,429.70400000154,437.6329999977755,489.48799999547197,313.759999998496,332.368000000017,335.17299999704096,377.53099999702,408.420999995549,411.312000001548,438.27199999702896,0.7820350156305977,65.56355631332984,0.7752968878891419,63.42021221470533,0.0787037037037037,432,1,20.341785540684896,0.05237765249120441,empirical,none
132,explicitDeadline,0.745679012345679,377.4316721854769,336.68735922334827,-0.9848561427021547,-1.1002569009824443,306.2931000001148,343.9660000000295,350.50680000003797,379.261000000057,405.1915000000791,415.437000000122,445.3059000000095,274.7441999999808,303.4355000000215,307.6450000000886,332.576999999932,358.17220000003,365.139000000083,408.9474000000394,-0.24137404850345565,53.39307198667982,0.31609006634232745,51.6513322429047,0.0625,405,1,40.74431296212862,0.11540075828028962,empirical,none
133,explicitDeadline,0.8986301369863013,411.34146341464424,375.9189189189205,-0.8959145528071389,-0.9880777793055026,348.0,375.00000000004354,385.1,413.5,442.9,451.25,477.3,311.8,350.000000000058,355.6,375.0,399.2,403.0,440.4,-0.37984313575077777,49.2832342141844,0.0223224138440132,52.308050356821866,0.1550925925925926,365,1,35.42254449572374,0.09216322649836362,empirical,none
134,explicitDeadline,0.784688995215311,364.02493902482587,330.93594444272094,-1.0209022416978633,-1.1197087083671844,300.3959000095375,331.1762500238623,337.2601000083257,364.06400000595,391.264799988072,398.91150000594627,426.51799998449826,261.85250002026106,299.65600000298576,308.8569000155144,329.1219999940365,356.23179999168246,363.783999985084,392.8931999904481,-0.2101054382085103,51.1237439690182,-0.026010585610537776,54.18073796531581,0.032407407407407406,418,1,33.08899458210493,0.09880646666932114,empirical,none
135,implicitDeadline,0.8491879350348028,398.42437158470227,362.49200000000377,-0.9298629472228572,-1.0265051961257852,331.6200000000535,362.3499999999988,368.960000000021,390.41000000003305,423.45999999999196,431.54499999998376,466.7399999999905,288.5680000000402,330.439999999944,333.97199999999737,357.119999999995,390.12800000000277,395.520000000019,434.68400000002,0.7283589034508816,56.26856801373808,0.2387368008191655,55.7568682764712,0.04176334106728538,431,1,35.9323715846985,0.09664224890292794,empirical,none
136,implicitDeadline,0.8561484918793504,425.3277669319028,418.32262902667946,-0.86631218579406,-0.8850420422812161,353.6767999880946,380.16299999994203,385.14939999643224,416.933999988018,449.6037999987601,459.596000005957,508.6013999940358,354.17590000357586,365.0265000000365,369.92809998212294,400.3725000059785,448.795399999979,457.538750001462,526.9633000035886,1.2792727068090717,66.99190951077702,0.8049995158533073,71.2531669865289,0.12064965197215777,431,1,7.005137905223307,0.018729856487156082,empirical,none
137,acc,0.9582366589327146,421.9282785473471,385.49200008478743,-0.8757874209555055,-0.9628947995742038,348.7818001525706,370.909000047715,380.21260019077437,407.694000190706,443.7208001525782,456.290000047651,511.465200038115,340.34600012876314,353.6982500476295,355.8319001811553,375.1795001192365,386.5006000190656,387.6737500000742,433.33600003338654,1.4526982354062028,71.49175329620712,2.2092216285307007,59.61835305917228,-99.0,431,1,36.43627846255964,0.08710737861869822,empirical,none
138,implicitDeadline,0.883177570093458,399.4244735449806,380.5511600000196,-0.9260888436048951,-0.9707841722130074,344.02089999999157,363.524750000011,369.9784000000569,392.3279999999795,416.0452999999747,420.2772500000353,456.0238999999886,342.9914000000422,354.98874999998924,357.9800000000276,375.40250000006904,389.7511000000985,397.083500000095,418.61499999999614,1.3500466961449022,53.84262978480539,1.489935918966028,38.435900533355436,0.0514018691588785,428,1,18.87331354496098,0.04469532860811232,empirical,none
139,acc,0.9110070257611241,495.30416452442313,542.3526315789456,-0.7231885211445637,-0.6460150661096296,392.0160000000152,420.719999999972,434.9839999999794,478.26000000000903,527.1080000000188,538.260000000009,601.0959999999961,396.6460000000106,439.5949999999862,445.0799999999958,517.9699999999721,622.1199999999899,646.034999999989,734.9559999999708,1.9105645511218785,109.27886194584488,0.624888305860749,144.87392367315832,-99.0,427,0,-47.04846705452252,-0.07717345503493411,empirical,none
140,acc,0.9485981308411215,496.94719211822587,544.0190909090899,-0.7251443030135017,-0.6673112568695921,385.170000000042,413.94499999999255,425.449999999997,469.5899999999965,523.6699999999839,538.0050000000051,649.5,359.18199999999183,393.32499999997503,420.5439999999915,480.5499999999885,562.2380000000356,571.7300000000395,817.7679999999818,1.5077008243203274,121.51364491179756,1.7087439503857476,212.29212402476327,-99.0,428,0,-47.071898790864,-0.057833046143909606,empirical,none
141,acc,0.9410377358490566,693.0840601503746,786.8360000000117,-0.41789097481964477,-0.31565187746680673,481.43199999997177,536.2699999999895,545.9080000000188,625.139999999898,718.5079999999606,746.809999999954,962.0919999999923,442.572000000032,543.4000000000229,555.3319999999833,738.880000000005,962.1800000000046,968.639999999898,1200.560000000024,2.289851264322711,257.0673757264255,1.0146763794437592,322.8476679488127,-99.0,424,0,-93.7519398496371,-0.10223909735283804,empirical,none
142,acc,0.9905882352941177,498.15999524866953,431.82374999699823,-0.7071442547083082,-0.8430289552523424,407.006000023801,453.321000011871,461.38199998810904,486.399999976158,523.304999976186,534.4250000119209,584.7090000119059,399.6458000095036,403.572499988062,404.8813999809148,421.1704999821085,441.7208999892581,449.42174999104475,472.5242999964047,0.9821322512472833,73.6075216937936,1.1243280387999723,41.071186527058266,-99.0,425,1,66.3362452516713,0.13588470054403423,empirical,none
143,explicitDeadline,0.8653366583541147,396.7272190201031,363.27916666732926,-0.9304634036588426,-1.0208350453485104,341.24480000238356,367.586999988096,370.6102000047454,397.9270000119,419.8216000047744,429.985000000015,454.5257999856838,304.5471000012243,333.98324998807226,340.8340999904641,362.736500017927,384.83580000831313,389.38275000595604,421.93129998808723,-0.18151029948336136,42.7193277834357,-0.19639961556791344,46.189188216745976,0.07175925925925926,401,1,33.44805235277386,0.09037164168966783,empirical,none
144,implicitDeadline,0.9212962962962963,390.38698990781694,334.9442940769719,-0.9577898333568632,-1.1049480281387605,308.72159993327796,339.26099997616257,349.7517999737293,378.96799994036,414.7835999570609,429.91349997615873,482.7690999618499,266.3372999356418,303.395499922495,308.184399976162,336.3444999761415,361.8658999713925,370.610749964224,401.1810999690146,0.9664578471264128,74.46487101877986,-0.07091193194836679,50.038620168186036,0.07175925925925926,432,1,55.442695830845025,0.1471581947818973,empirical,none
145,acc,0.962877030162413,407.39438792693136,385.4664999806338,-0.9077740836566212,-0.9648858722354223,348.3615999713888,365.2974999523135,371.1743999523112,395.00099995231704,423.33820000002135,433.572500011884,491.81279995709184,335.7485000119485,349.17974995826825,352.8324999880715,373.0219999761905,398.792999988058,406.964999964213,422.42849997614405,1.3745276692056678,59.81920867033138,2.3071754314544886,65.86344716164538,-99.0,431,1,21.927887946297574,0.05711178857880117,empirical,none
146,implicitDeadline,0.9027777777777778,438.1175025610246,413.8354285687995,-0.8372531934440891,-0.9006292394635788,359.87759999225995,390.5709999963,396.4697000030079,428.8074999955715,463.5427000020949,474.5252499917697,522.6995999913637,331.7929999948915,352.04274999929453,364.5701999937066,392.286499998532,434.5187999961079,444.868249997002,507.5635999946272,0.88146174920063,69.56146488565972,1.8361848098664881,86.73805875302136,0.1574074074074074,432,1,24.282073992225094,0.06337604601948965,empirical,none
147,acc,0.9627906976744186,449.60303855220565,413.40849989568403,-0.8079185918596133,-0.8915346343111765,382.3562999189311,407.2694998449875,416.348499985621,441.442999856925,471.9152998521052,482.59724988081155,530.0615998903288,341.92749992845347,372.358749928477,375.62199988082295,407.561499928459,446.18599980924,452.1439998092532,487.3319999046505,1.004438475801583,60.44797837036596,0.10899275686107776,54.57268326544895,-99.0,430,1,36.194538656521615,0.08361604245156318,empirical,none
148,explicitDeadline,0.8271604938271605,375.00692537313233,356.18657142857387,-0.9865549125988009,-1.0376921439133848,323.6239999999994,347.79999999998853,353.064000000048,375.680000000051,395.9599999999858,402.07999999998697,428.32400000001076,311.92600000002403,335.82999999998725,342.14799999998047,355.430000000022,372.37799999997964,379.255000000034,405.8659999999862,-0.04892611190749107,39.8716380195589,-0.20815674483837893,36.71051923981832,0.060324825986078884,405,1,18.820353944558462,0.05113723131458392,empirical,none
149,explicitDeadline,0.8886010362694301,399.81584839612935,384.7249069763476,-0.9223753011396337,-0.9611490039620042,347.6375999996672,367.569499999663,373.4247999994086,398.809999999648,423.2245999998646,433.0874999996155,459.1531999996168,341.3475999993274,360.7194999994535,363.2739999995798,384.41500000003697,402.08899999964063,406.91949999961105,438.691199999605,0.015091784985730234,42.19193326868153,-0.28992439814102217,41.491501105545844,0.10648148148148148,386,1,15.090941419781757,0.03877370282237047,empirical,none
150,acc,0.9350348027842227,465.7788213617221,435.0392143035959,-0.7841626586402369,-0.8565215962495267,357.57680005244936,396.640000059604,406.2084000190488,450.78899997612496,502.9490000619788,518.3920000357609,571.0574000142984,344.02469999045826,369.69175006559806,382.9073999832615,418.05850004768604,432.29720006677053,445.1284999999915,600.0796999976009,1.789709856185082,99.77398185981399,1.7090828321831772,106.21681804827152,-99.0,431,1,30.73960705812624,0.0723589376092898,empirical,none
151,explicitDeadline,0.8369304556354916,346.10085959885487,323.12205882353373,-1.0749359080849876,-1.1454604282376555,278.979999999981,314.30000000004696,319.6000000000698,343.79999999981396,372.06000000002103,379.60000000003504,418.36000000000894,267.560000000044,287.8500000000495,294.7600000000444,313.249999999942,346.6899999999965,355.30000000001723,400.1600000000265,-0.07896939680095134,56.163177943654006,0.3799888406205516,57.675390767433534,0.03248259860788863,417,1,22.978800775321133,0.07052452015266786,empirical,none
152,implicitDeadline,0.8380281690140845,361.5566946778704,321.8695652173964,-1.0275946794700883,-1.149559396488774,306.891999999946,327.560000000056,333.80399999998025,354.279999999999,383.04000000001423,390.540000000037,431.3800000000281,236.4880000000004,280.300000000047,292.7479999999746,332.320000000065,350.96400000003655,355.380000000005,381.48399999998543,0.5546772927933092,52.183210409046374,0.3176476083432463,57.67521086513156,0.011737089201877934,426,1,39.687129460473955,0.12196471701868572,empirical,none
153,explicitDeadline,0.9245742092457421,369.94342105265343,358.74516129051995,-1.0008783824941636,-1.031567039892749,319.2000000006865,338.64999999944126,344.97000000025105,364.5499999988825,389.02999999929483,397.0750000009433,429.4699999999892,309.599999998522,329.55000000039547,336.39999999851,357.299999998533,371.099999999278,387.000000001106,418.60000000000605,0.45301327085512144,42.52568100565801,0.20518280776483233,41.33879403773411,0.04861111111111111,411,1,11.198259762133489,0.030688657398585395,empirical,none
154,explicitDeadline,0.7386934673366834,344.5306122449241,318.9423076923256,-1.0764112571408426,-1.1529206076959115,286.0,312.25,319.9,340.0,370.0,376.0,412.7000000000699,260.9,291.75,302.9,321.5,341.0,345.500000000087,370.6,0.006284134158507941,49.94075754801843,-0.09994635493180677,44.79919098677249,0.0765661252900232,398,1,25.588304552598515,0.07650935055506891,empirical,none
155,explicitDeadline,0.839572192513369,415.5014203821553,379.346666666664,-0.8843379028277815,-0.9788291847958043,358.0407999999883,387.635500000004,397.9404000000214,423.158000000025,440.8636000000053,443.538500000024,470.5001999999981,310.6369999999878,349.76649999999046,359.7542000000247,379.3739999999525,401.8686000001385,409.73650000002823,455.1848000000171,-0.8541733374652752,43.95845876134023,-0.26798021737063915,51.4780545912399,0.12412177985948478,374,1,36.15475371549127,0.09449128196802281,empirical,none
156,implicitDeadline,0.8375870069605569,387.1408060942358,378.6504571427768,-0.9602058816602073,-0.9838548993665689,319.690999999992,345.41600000148196,349.26300000143203,380.157999999996,413.328999998514,422.962999999989,462.61699999845604,311.1096000012009,331.6699999999872,340.95669999973006,370.0040000000155,402.5792000012707,413.32700000130023,459.59339999880734,0.7377536049147997,59.22704193765096,0.6256924180323953,61.4792033222432,0.04408352668213457,431,1,8.490348951458998,0.02364901770636163,empirical,none
157,acc,0.9322429906542056,523.2628720929722,462.2697585318921,-0.6728547645721314,-0.7974679805193647,393.7401998855406,434.49799995232,451.571399771143,501.788999809301,566.3035997520429,581.24650004771,654.4159998283254,330.573599771084,384.852999809314,408.277599866409,446.668999999994,493.178799923719,506.83899990457604,560.7267999809702,1.7400647682878487,126.45956200022816,1.6437281519896474,113.88713888636133,-99.0,428,1,60.99311356108012,0.12461321594723329,empirical,none
158,acc,0.9649532710280374,454.09414043583473,500.0199999999953,-0.8066255779255755,-0.7595683373101173,362.83200000000625,394.780000000028,403.19199999999256,437.520000000019,475.0399999999908,491.919999999984,565.1039999999919,323.903999999992,348.3099999999975,369.5999999999766,399.07999999995803,549.7719999999564,600.8799999999756,821.7280000000146,1.6723021031234635,90.29611451580001,0.9392877466199901,198.64123669139695,-99.0,428,0,-45.92585956416059,-0.04705724061545824,empirical,none
159,implicitDeadline,0.8723897911832946,422.51138297872245,383.48254545454614,-0.8751091840146348,-0.9725724353164977,348.420000000042,372.3700000000025,379.63000000000454,406.35999999998603,442.7999999999885,455.18499999999744,513.039999999979,315.0840000000082,341.73999999999046,348.7400000000138,381.80000000004696,407.86400000001333,415.809999999998,458.039999999967,1.55740045458627,73.89807692366415,0.9839392312869512,66.56323120880327,0.11136890951276102,431,1,39.02883752417631,0.09746325130186295,empirical,none
160,acc,0.9953596287703016,440.8034055974701,398.17300000225055,-0.8349362256676457,-0.9264117636406215,361.806000001752,385.283000001451,391.7226000041644,419.06799999997,461.7950000033016,477.667000005953,535.4796000012136,364.72660000286373,377.2690000026338,381.44980000255714,398.17300000225055,414.8962000019439,419.07700000186725,431.6194000016373,2.0256234754631235,85.26932894508951,,59.12544061461037,-99.0,431,1,42.63040559521954,0.0914755379729758,empirical,none
161,acc,0.9696969696969697,449.16157211561244,449.4029230732524,-0.8086957059002869,-0.8220453640710879,381.59400001191545,406.6945000298147,414.2449999880625,438.23049998807255,470.3505000000005,483.4559999880805,529.013000023842,337.8868000095478,391.11800002388196,394.6639999809442,427.02300004765897,511.8756000047664,525.558000047691,550.1075999761462,0.853827593500723,59.3998772804316,0.16371920324749806,97.20275292315247,-99.0,429,0,-0.24135095763995196,0.013349658170800915,empirical,none
162,acc,0.9558139534883721,399.03842584157104,357.4151579474366,-0.9315799192105599,-1.0387664749721424,320.197000047658,350.67150007156295,358.039000071527,393.543000047677,423.89200002385803,432.585000071529,477.271999999997,320.7496000238052,330.42550007152,331.3948000476696,337.481000095373,353.12180005246756,356.4325000596,406.36820008581276,1.0090932615878803,66.22079403798126,2.491767031470131,56.873537210120496,-99.0,430,1,41.623267894134415,0.10718655576158242,empirical,none
163,acc,0.9768518518518519,443.29152844764326,384.1823000172924,-0.8243273854180044,-0.9781558970437322,370.20520001603245,399.9532500208883,406.8491000184735,432.080500005948,468.1985000166984,481.59550000444904,514.8897000226424,305.0000000239293,351.9205000209042,358.7506000154885,367.902500014905,399.468100020237,399.786250014891,515.4161000071092,1.1571632774215033,67.54673580160028,0.43216408611252227,83.74946826670593,-99.0,432,1,59.10922843035087,0.15382851162572775,empirical,none
164,explicitDeadline,0.8606965174129353,377.3266242297714,350.4401428043545,-0.9818837747445419,-1.057979080641802,320.0759998569265,342.57399996423896,349.04749997615,376.3354999761795,402.68150004767796,409.85124994035124,439.288499928487,300.02649997617095,316.22100002385577,331.85800000000745,343.719499856961,366.80499990464904,373.00274996423104,409.23299995230605,0.1366430811360828,45.33735967433244,0.6198519857674764,49.130602103622955,0.06728538283062645,402,1,26.886481425416946,0.07609530589725999,empirical,none
