pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
142,0,control,0.7225433526011561,770.7231999999999,874.6750000000001,-0.2924420268117939,-0.15754235299389888,567.4,619.9,633.54,713.5,857.5999999999999,906.2,1043.02,703.69,753.75,772.0300000000001,836.3,920.04,970.925,1144.95,0.9941193986048612,204.43091471913746,0.8258000159146435,195.1803492245166,-99.0,173,0,-103.95180000000016,-0.134899673817895,empirical,none
142,1,control,0.8313953488372093,756.9041958041959,924.548275862069,-0.3045764278658544,-0.10691797955271039,558.28,628.3,659.76,724.1999999999999,819.78,845.1999999999999,981.3999999999999,670.5200000000001,764.3,816.54,949.7,1004.44,1044.6,1122.3999999999999,1.161615339001058,181.26238505490426,0.49709698098114496,222.6681621681684,-99.0,172,0,-167.6440800578731,-0.19765844831314405,empirical,none
144,0,control,0.7109826589595376,1251.0243902439024,1287.86,0.14315549402830585,0.1917271772285349,733.4,864.0,900.6,1096.0,1356.2,1524.5,2072.7999999999997,788.3,969.25,992.1,1171.5,1388.3999999999999,1490.5,2053.8,1.2645857588435827,544.0184643595974,0.9731738711536496,474.50055418130694,-99.0,173,0,-36.83560975609748,-0.04857168320022906,empirical,none
144,1,control,0.8971428571428571,1066.8917197452229,1149.611111111111,0.004495642590067289,0.08170163189502805,692.8,781.0,810.1999999999999,965.0,1132.4,1234.0,1611.0000000000002,736.0,844.25,926.9,1100.5,1375.2999999999997,1395.25,1644.4,1.8193242634839442,414.7359459546462,0.43174104930130297,393.08660008120177,-99.0,175,0,-82.71939136588821,-0.07720598930496075,empirical,none
145,0,control,0.5722543352601156,546.2060606060606,596.9689189189189,-0.6304222706395557,-0.5352135617251663,394.4,445.8,474.91999999999996,536.5999999999999,594.12,613.25,719.0799999999999,455.11,505.175,519.05,586.45,645.8499999999999,680.55,739.5500000000001,0.6834576860596759,126.32280145316551,0.5895484279261929,119.71550170926145,-99.0,173,0,-50.76285831285827,-0.09520870891438937,empirical,none
145,1,control,0.8465909090909091,520.5771812080537,524.7851851851852,-0.6688224927184092,-0.6726419106264737,410.32,443.79999999999995,459.38,505.8,573.86,577.9,648.3600000000002,403.71999999999997,436.54999999999995,452.68,496.8,538.14,561.45,699.9000000000001,0.7510595266814521,95.56506282392773,1.2815873755974097,133.56725388560372,-99.0,176,0,-4.208003977131511,0.003819417908064504,empirical,none
151,0,explicitDeadline,0.7560975609756098,606.0451612903227,613.0775000000001,-0.5120663156771051,-0.5061341882309043,496.24,543.25,551.21,600.95,646.91,659.075,747.18,484.42,535.95,539.92,595.2,684.7099999999999,693.6,757.08,0.4109729473889632,91.87446486086168,0.29554515972196643,113.97351353916197,0.06818181818181818,164,0,-7.032338709677447,-0.005932127446200863,empirical,none
151,1,explicitDeadline,0.8571428571428571,589.9458333333333,682.2624999999999,-0.5399584897432821,-0.39230483013384876,484.86,524.825,532.4999999999999,573.6500000000001,629.48,650.3249999999999,726.4100000000002,566.64,638.0999999999999,644.2900000000001,666.95,714.0799999999999,734.85,833.22,0.4354349489365789,93.27763421879088,0.08545941164383519,97.33868622986711,0.045454545454545456,168,0,-92.3166666666666,-0.14765365960943333,empirical,none
152,0,explicitDeadline,0.7848837209302325,549.8614814814815,597.1135135135136,-0.6133234171268268,-0.5383242056122786,445.74,472.55,488.09999999999997,528.4,590.1600000000001,604.75,680.72,455.84000000000003,506.70000000000005,520.76,562.8,662.3,681.9,811.5,1.0612819790376655,100.03681783804387,0.5433420993302287,130.52184823954906,0.022727272727272728,172,0,-47.25203203203205,-0.07499921151454825,empirical,none
152,1,explicitDeadline,0.8947368421052632,540.537908496732,584.8166666666667,-0.6281316727367302,-0.5474455393019022,437.90000000000003,472.5,481.02000000000004,525.6999999999999,576.4399999999999,590.3000000000001,660.0400000000001,484.62,515.6,539.22,599.1,622.5,651.1,695.43,0.582585585626612,88.66780998296836,-0.17112888552101083,87.51309313804553,0.028409090909090908,171,0,-44.27875816993469,-0.080686133434828,empirical,none
156,0,control,0.8114285714285714,1820.0154929577463,1960.8606060606062,0.511725044978529,0.5660103211736602,908.27,1243.325,1327.24,1673.6999999999998,2114.4900000000002,2214.75,2987.6300000000006,979.6,1317.3999999999999,1374.7,1716.8000000000002,2159.7200000000003,2319.3,3371.8400000000006,1.1635180110406138,793.4371033178285,1.2528811380457128,961.0442783566847,-99.0,175,0,-140.84511310285984,-0.05428527619513124,empirical,none
156,1,control,0.9085714285714286,1488.2125786163522,2493.20625,0.30035883880302516,0.8608226888866135,837.14,1001.95,1039.74,1250.3,1662.2599999999995,1773.15,2407.6000000000004,1654.0,1931.1750000000002,2008.65,2256.95,2684.8,2940.6,3606.9,2.000640963638945,754.9465252034255,0.6427961975972835,843.1427783151559,-99.0,175,0,-1004.993671383648,-0.5604638500835883,empirical,none
160,0,explicitDeadline,0.7823529411764706,618.3834586466165,678.8378378378378,-0.49089651480915364,-0.39191808519599036,516.4,547.0,554.2,599.0,651.1999999999999,678.0,764.4,607.4,650.0,652.4,682.0,720.0,730.0,755.6,0.7235742536399875,90.93943387442924,-0.769555376545124,63.66427286665294,0.03409090909090909,170,0,-60.45437919122128,-0.09897842961316328,empirical,none
160,1,explicitDeadline,0.8888888888888888,615.8486842105264,684.3684210526316,-0.4935958939797219,-0.3858782191840792,518.0,555.5,566.0,600.5,645.7,662.25,735.7,618.8,632.0,636.8,664.0,713.0,720.0,787.8,0.7183287025810364,83.8663995792694,0.13203975655491965,80.5165342069674,0.022857142857142857,171,0,-68.5197368421052,-0.1077176747956427,empirical,none
161,0,explicitDeadline,0.437125748502994,657.7397260273973,624.2127659574468,-0.42882513985580034,-0.4857076372265685,539.8,574.0,587.2,663.0,712.8,735.0,776.8,489.0,539.25,554.6,617.5,685.1,704.75,764.4000000000001,-0.04121840915190472,92.00030606791788,0.17817371854383957,105.91839751455908,0.05113636363636364,167,1,33.52696006995052,0.05688249737076817,empirical,none
161,1,explicitDeadline,0.8404907975460123,582.043795620438,679.3846153846154,-0.5528072898618669,-0.39651557176250496,482.6,512.0,533.0,570.0,608.0,620.0,698.2,570.0,585.25,586.0,665.0,763.5,773.5,796.5,0.7846913932199835,91.02051066632136,0.27596805614720665,98.1574559259059,0.06321839080459771,163,0,-97.34081976417735,-0.15629171809936193,empirical,none
166,0,explicitDeadline,0.6993865030674846,581.7412280701755,633.6448979591836,-0.5597030817177984,-0.4714257865682948,447.34000000000003,503.325,524.74,579.0,642.1600000000001,652.675,730.3700000000001,469.56,564.3000000000001,580.9399999999999,649.3,680.92,703.2,774.5200000000001,0.25890160881062974,110.066522774396,-0.09617926212624416,108.90604333787088,0.06857142857142857,163,0,-51.90366988900814,-0.08827729514950355,empirical,none
166,1,explicitDeadline,0.6686746987951807,594.4774774774775,611.9381818181818,-0.5350620993212866,-0.5064945723160441,468.8,515.0,537.5,583.2,636.3,655.7,754.0,466.44,550.8,563.02,603.1999999999999,667.06,674.6500000000001,748.14,0.5002670160089717,104.51505910170832,-0.18088652739102792,104.95951510676775,0.04597701149425287,166,0,-17.460704340704297,-0.028567527005242455,empirical,none
173,0,control,0.7804878048780488,784.2734375,901.0277777777778,-0.28466756348424127,-0.13249669706826556,511.0,611.5,644.1,742.0,861.9,896.0,1089.1,679.0,737.0,750.5,874.5,944.5,1015.2499999999999,1177.0,1.1520419812223754,238.65831388187786,1.1022484096401801,228.09515384231472,-99.0,164,0,-116.75434027777783,-0.15217086641597571,empirical,none
173,1,control,0.8353658536585366,801.7737226277372,797.4814814814815,-0.2502597008938085,-0.25435738780402295,587.6,660.0,678.0,744.0,881.9999999999998,911.0,1060.4,576.2,675.5,726.8,785.0,835.6,886.5,1049.0,1.121294611674081,203.76063641312402,0.3200568212895823,190.09337186890562,-99.0,164,1,4.292241146255719,0.004097686910214449,empirical,none
176,0,explicitDeadline,0.5798816568047337,582.1602040816326,594.181690140845,-0.5601141994085461,-0.5321528029739893,461.99,497.9,505.68,575.6,640.0699999999999,650.475,751.41,479.3,522.7,542.5,578.6,644.2,656.7,711.3000000000001,0.3834296050278401,114.49397835855952,0.30618313404897923,91.23352815692132,0.03977272727272727,169,0,-12.021486059212407,-0.027961396434556862,empirical,none
176,1,explicitDeadline,0.7058823529411765,558.1916666666667,565.596,-0.5983716490050266,-0.5885100861273205,435.34000000000003,479.3,486.88,551.95,607.5,618.925,698.79,422.55000000000007,484.85,501.74,558.0,640.47,650.05,708.0500000000001,0.6253787193522539,99.73743477931714,0.03715602053920083,108.41665087870544,0.03409090909090909,170,0,-7.404333333333284,-0.00986156287770612,empirical,none
177,0,control,0.6763005780346821,698.3162393162393,709.9642857142857,-0.38907488701914245,-0.37772723787597895,508.6,568.0,578.8,646.0,784.0,819.0,917.2,495.0,578.75,600.5,679.5,761.0,792.0,997.0,0.8144442808214647,177.18846626922073,0.7706349339355392,194.6182243438503,-99.0,173,0,-11.648046398046404,-0.011347649143163496,empirical,none
177,1,control,0.8103448275862069,663.4964539007092,729.1818181818181,-0.4258778505969077,-0.3377948320462611,538.0,578.0,593.0,628.0,693.0,710.0,844.0,537.6,599.0,628.4,733.0,843.2,849.0,920.0,1.345438689890646,124.66025968398353,0.07302389476942249,152.71183126755736,-99.0,174,0,-65.68536428110895,-0.0880830185506466,empirical,none
181,0,control,0.7283950617283951,816.2177966101694,1225.75,-0.2824507383999398,0.11761947849086572,501.81000000000006,566.775,594.6800000000001,702.1,856.42,932.275,1285.2999999999995,684.28,782.1999999999999,801.64,1092.0,1495.0899999999997,1662.575,1897.24,1.8615187051519893,372.6609344615237,0.7167401169476069,522.0079989140326,-99.0,162,0,-409.53220338983056,-0.4000702168908055,empirical,none
181,1,control,0.8392857142857143,844.1347517730496,828.4925925925926,-0.23746115062146622,-0.26876820488300274,538.1,607.1999999999999,638.0,747.8000000000001,864.7,941.0,1363.6999999999998,525.8600000000001,581.8,599.56,701.0999999999999,859.08,879.6,1169.9600000000005,1.6958396805869456,348.585203969625,2.5589758141561116,408.3285196297461,-99.0,168,1,15.642159180457043,0.031307054261536515,empirical,none
182,0,explicitDeadline,0.6477987421383647,585.5660194174758,591.0607142857143,-0.5500914845655642,-0.5426364172232538,465.88,509.70000000000005,530.5200000000001,580.5,635.4399999999999,646.65,709.74,464.1,513.9,523.1500000000001,563.15,631.2,653.575,783.8499999999999,0.3423288448008485,101.55363168547655,0.6838431891167702,111.83544189985153,0.05357142857142857,159,0,-5.4946948682385255,-0.007455067342310384,empirical,none
182,1,explicitDeadline,0.6583850931677019,607.7358490566038,560.6090909090909,-0.5134466714508261,-0.5924071912774793,485.95,526.775,538.75,593.2,653.55,666.475,778.55,449.54,484.9,506.37999999999994,554.8,596.1600000000001,609.8,682.72,0.5133693870583996,108.47369238990996,0.44179060419384397,94.13502963676065,0.052941176470588235,161,1,47.126758147512874,0.0789605198266532,empirical,none
183,0,control,0.7818181818181819,708.0271317674418,785.9888887777778,-0.3723264072763717,-0.2987162424623677,510.1600000000001,572.9,602.12,667.5,777.1399996,797.5,947.78,487.55,584.02499975,608.6000005,771.2000005,849.4500005,952.8,1163.199999,0.8315364027668694,170.2123484446998,0.5353312037181674,271.47394680972167,-99.0,165,0,-77.96175701033599,-0.07361016481400395,empirical,none
183,1,control,0.847953216374269,664.4510345172414,709.3307693461538,-0.44300650057862173,-0.37160135152569673,461.1199994,528.3,547.6,623.7999990000001,709.16,760.6,916.4999994,529.1,588.0250000000001,604.9500005,669.6,750.45,763.25,975.8499995,1.0580276050790762,183.1452900138666,1.0971995981562426,179.7611254044245,-99.0,171,0,-44.87973482891243,-0.071405149052925,empirical,none
184,0,control,0.7771428571428571,691.3897058823529,761.6666666666666,-0.39859683341540525,-0.2881564513286963,514.0,558.0,567.0,638.0,729.5,783.75,986.0,578.0,653.0,687.8,786.0,817.4,850.0,914.0000000000001,1.0934024029434946,178.29348143685965,0.16376673321800944,136.3010084785901,-99.0,175,0,-70.2769607843137,-0.11044038208670898,empirical,none
184,1,control,0.6954022988505747,725.099173553719,748.622641509434,-0.34124757495063435,-0.31169806126238053,542.0,622.0,637.0,703.0,789.0,808.0,920.0,537.0,610.0,639.2,739.0,818.1999999999999,858.0,935.0000000000001,0.5872806320910389,146.78376414296628,0.4646080941046064,159.9997868285953,-99.0,174,0,-23.523467955714978,-0.029549513688253815,empirical,none
185,0,explicitDeadline,0.9710982658959537,547.0404761904762,614.9200000000001,-0.6183788233591134,-0.49664301051829074,437.49,465.09999999999997,480.16999999999996,535.5999999999999,592.43,620.625,688.6999999999999,546.02,584.3000000000001,584.58,585.7,589.54,590.5,712.36,0.6526077216153342,97.45714810693553,1.7781423297460708,103.95841476282718,0.017045454545454544,173,0,-67.8795238095239,-0.12173581284082269,empirical,none
185,1,explicitDeadline,0.6994219653179191,607.0702479338843,559.4211538461539,-0.510553857997526,-0.5974023145451748,491.4,538.3,544.5,591.3000000000001,637.7,660.3,753.6,423.72999999999996,480.17499999999995,489.89,550.75,600.74,620.55,708.91,0.6322672223370217,93.9652609963101,0.46434182797959855,103.74487057773776,0.017045454545454544,173,1,47.64909408773042,0.08684845654764883,empirical,none
186,0,control,0.8728323699421965,1224.4172185430464,1286.1545454545455,0.09322730434189608,0.09962130439960076,660.5999999999999,759.05,820.6,1035.1,1352.4,1425.65,2011.4999999999998,626.06,783.925,809.05,947.15,1489.2399999999998,1732.675,2145.82,1.9936085347288732,656.8166070537081,1.8257140992674825,811.1619183834373,-99.0,173,0,-61.73732691149917,-0.006394000057704685,empirical,none
186,1,control,0.7931034482758621,1255.445652173913,1630.5333333333333,0.09692215030536515,0.3401551133527906,629.34,761.625,778.6100000000001,988.95,1402.1599999999999,1552.05,2132.39,811.65,902.6,955.8,1197.25,1976.75,2485.75,3126.35,1.6234700726735518,716.0170955957251,0.8759543821923867,929.6827827659437,-99.0,174,0,-375.0876811594203,-0.24323296304742542,empirical,none
189,0,explicitDeadline,0.7116564417177914,585.7181034482759,652.8042553191489,-0.5520221599952544,-0.43776561295976596,454.1,507.49999999999994,516.45,570.0,645.8,664.025,750.05,545.3599999999999,596.6500000000001,602.24,648.8000000000001,677.38,690.9,805.0999999999999,0.3409047304340856,108.96028522526828,0.1601030038305929,98.22986121171363,0.06857142857142857,163,0,-67.08615187087298,-0.11425654703548843,empirical,none
189,1,explicitDeadline,0.7647058823529411,617.4338461538462,597.5575,-0.4941989669190178,-0.534991103513617,506.98,545.5749999999999,561.4899999999999,622.0,656.02,680.1750000000001,735.13,465.64,493.575,507.58000000000004,578.9499999999999,658.14,670.625,799.9,0.13674160958671577,95.16765178532428,0.3888585656312081,122.01644674240039,0.02857142857142857,170,1,19.876346153846157,0.04079213659459918,empirical,none
190,0,control,0.7816091954022989,588.9411764705883,629.078947368421,-0.5422072812174762,-0.490419765874118,484.5,523.0,533.0,577.0,614.0,630.0,711.0,454.9,481.75,506.4,657.5,720.9,725.0,806.9,1.0869647747720814,97.92572882553938,-0.16216665816651127,142.71108246496303,-99.0,174,0,-40.13777089783275,-0.05178751534335818,empirical,none
190,1,control,0.8546511627906976,558.0680272108843,621.48,-0.610229286153157,-0.4883335884327685,409.2,453.0,463.8,542.0,612.1999999999999,637.5,745.8000000000001,507.8,550.0,567.4,610.0,688.5999999999999,701.0,757.0000000000001,0.7087192804152493,132.95316200003467,0.1524978412293644,100.39053740268552,-99.0,172,0,-63.41197278911568,-0.1218956977203885,empirical,none
191,0,control,0.7657142857142857,882.1194029850747,969.1219512195122,-0.17638350522045498,-0.07108194153340942,601.9,659.25,674.8,772.0,950.3999999999999,1064.25,1327.8,697.0,724.0,741.0,947.0,1106.0,1136.0,1290.0,1.20843718372587,303.27406510953415,0.4892155276025333,275.00556313663463,-99.0,175,0,-87.00254823443754,-0.10530156368704556,empirical,none
191,1,control,0.8275862068965517,909.1736111111111,888.0333333333333,-0.13229889303324963,-0.15399370375238866,628.6,723.0,739.9,881.5,990.3,1043.5,1226.8000000000002,642.8,693.25,703.7,797.0,993.2999999999998,1068.25,1191.4,1.0216615198508876,258.1327064204216,1.0338338265162788,251.49367351106855,-99.0,174,1,21.140277777777783,0.021694810719139035,empirical,none
192,0,explicitDeadline,0.6894409937888198,631.2990990990991,672.544,-0.4740950449037861,-0.41123598937447403,504.4,548.15,565.5,612.3,687.5,706.55,808.3000000000001,534.8000000000001,590.45,604.51,655.6,742.74,762.6500000000001,835.3100000000001,0.5162395804581249,107.90691568998926,0.12466973463811618,114.9348922349572,0.08,161,0,-41.244900900900916,-0.06285905552931209,empirical,none
192,1,explicitDeadline,0.7716049382716049,661.7344,644.0432432432432,-0.42237423833958826,-0.45186291031878717,550.0,590.3000000000001,608.54,657.2,698.98,723.7,779.2,535.74,572.1,583.6800000000001,639.1,691.38,709.5,768.24,0.29683660738366346,91.65659709463223,0.18500078249800683,99.76102428787993,0.07428571428571429,162,1,17.691156756756868,0.02948867197919891,empirical,none
193,0,explicitDeadline,0.7791411042944786,569.3039370078741,602.0833333333334,-0.5810353525273141,-0.518301484248999,433.70000000000005,481.75,496.06,558.5,618.92,635.55,728.8399999999999,485.25,549.85,555.0,579.0,633.8499999999999,649.125,729.5999999999999,0.4215281206334043,108.23660106347471,0.6494515363202554,91.87158273528169,0.06857142857142857,163,0,-32.77939632545929,-0.06273386827831506,empirical,none
193,1,explicitDeadline,0.654320987654321,592.4924528301887,550.2803571428572,-0.5384913870728277,-0.6166093264373813,479.25,512.275,525.95,567.0,640.3,676.75,751.65,407.7,465.65,483.75,543.05,613.1999999999999,628.825,695.15,0.40002042490461465,104.08521115217566,0.3011256473452771,108.68754452289178,0.07954545454545454,162,1,42.2120956873315,0.07811793936455358,empirical,none
194,0,explicitDeadline,0.7034883720930233,556.202479338843,584.6372549019608,-0.6010961582710481,-0.5501910951755095,444.0,485.20000000000005,499.09999999999997,541.0,608.7,627.0,678.9,486.20000000000005,524.25,530.6999999999999,572.0,615.0,622.6,734.1999999999999,0.3379913095869963,95.07265420264119,0.48711051129593425,97.5345271394378,0.017142857142857144,172,0,-28.434775563117796,-0.05090506309553866,empirical,none
194,1,explicitDeadline,0.6294117647058823,547.1411214953271,520.031746031746,-0.6151765657485306,-0.6680146491677681,445.48,485.45,491.20000000000005,540.2,587.64,608.8,668.2800000000001,429.28,457.5,480.64000000000004,509.4,545.84,554.25,645.74,0.17380376692947117,85.10146436146813,0.4446780444930423,88.57949924001532,0.02857142857142857,170,1,27.109375463581046,0.05283808341923746,empirical,none
195,0,explicitDeadline,0.6975308641975309,572.0389380530974,592.6285714285714,-0.5744656211002231,-0.5449840032886973,444.47999999999996,495.40000000000003,512.62,563.9,624.9999999999999,642.4,721.68,437.12,517.5999999999999,525.74,588.9,661.9799999999999,674.6999999999999,742.5999999999999,0.4625895054463638,103.20210445115889,0.003044097784722026,121.63133847820633,0.047058823529411764,162,0,-20.589633375474023,-0.029481617811525807,empirical,none
195,1,explicitDeadline,0.5534591194968553,578.15,584.1267605633802,-0.5649552168894136,-0.5597489580372337,439.88,502.8,526.28,575.5999999999999,639.9300000000001,648.35,702.3199999999999,429.9,493.25,494.8,559.3000000000001,632.4,679.65,766.5,-0.0552655315358075,104.66731202670945,0.432282231573322,124.53638935524769,0.0755813953488372,159,0,-5.976760563380253,-0.005206258852179957,empirical,none
198,0,explicitDeadline,0.7052023121387283,579.7721311475409,608.7411764705882,-0.5617555326664189,-0.5094063342329376,458.20000000000005,487.575,502.06000000000006,565.75,626.4100000000001,658.3,742.1600000000001,501.2,525.95,534.2,594.0,650.6999999999999,674.4,758.6,0.611649643404034,108.07371777220696,0.5720893916072237,100.66624096780528,0.017045454545454544,173,0,-28.96904532304734,-0.05234919843348129,empirical,none
198,1,explicitDeadline,0.9137931034482759,585.4509433962264,562.08,-0.5455644285101876,-0.600197832349385,494.9,528.0,534.5,568.2,622.78,634.05,700.08,419.36,456.65,487.7,534.0,613.84,625.7,761.9,0.6316947938189327,85.00036028808567,0.5461100865267354,129.41312695616094,0.011363636363636364,174,1,23.37094339622638,0.05463340383919735,empirical,none
201,0,explicitDeadline,0.6666666666666666,579.432456140351,587.0403508771931,-0.5607170294924391,-0.5526737620874618,460.88,495.425,508.66,568.25,632.14,645.15,725.26,451.26,494.40000000000003,504.96,587.3000000000001,653.66,671.8,746.3199999999999,0.48889591673010885,101.95380742660493,0.03510468476477306,116.18070416942422,0.028409090909090908,171,0,-7.607894736842127,-0.008043267404977295,empirical,none
201,1,explicitDeadline,0.8850574712643678,545.6064935064935,581.8,-0.6198839717054703,-0.561776295963187,441.96999999999997,476.15000000000003,483.86,530.8500000000001,581.33,608.125,675.16,436.49,490.09999999999997,504.42999999999995,592.0999999999999,640.8699999999999,683.575,741.6300000000001,0.5251877614762821,92.83866790412476,0.030215314021501884,117.67969462195161,0.005714285714285714,174,0,-36.19350649350645,-0.05810767574228326,empirical,none
202,0,explicitDeadline,0.63125,620.9425742574257,590.3457627118644,-0.490928508117171,-0.5456232920986387,493.5,539.0,560.1,611.7,677.9,694.9,759.1999999999999,457.1,503.0,524.6,577.3000000000001,642.78,685.5,748.1,0.050070159684468166,104.18511251281024,0.2793402922112447,114.51326127395856,0.08571428571428572,160,1,30.59681154556131,0.05469478398146771,empirical,none
202,1,explicitDeadline,0.8698224852071006,594.8210884353741,644.5136363636364,-0.5335498373245781,-0.447700576837975,475.18,514.6500000000001,527.96,579.3000000000001,634.52,654.5500000000001,743.38,547.2,607.5,613.92,628.8,671.91,676.6500000000001,756.6300000000001,0.5466138905907514,101.433206466865,0.41906300817365527,86.02137771648638,0.03428571428571429,169,0,-49.69254792826223,-0.08584926048660307,empirical,none
204,0,control,0.64,703.4910714285714,851.5714285714286,-0.38751334749715055,-0.19807432905064537,506.20000000000005,555.5,577.3,645.0,731.8999999999999,792.25,963.5,608.6,674.0,698.0,801.0,968.4,1019.5,1144.6000000000001,1.3384687839898513,201.907257076369,0.5061781006425824,235.0033434412613,-99.0,175,0,-148.0803571428571,-0.18943901844650518,empirical,none
204,1,control,0.9075144508670521,698.108280254777,733.5,-0.3845535393824229,-0.3576557673605495,516.8,584.0,599.6,678.0,759.0,790.0,909.8,504.5,566.75,590.5,681.0,829.0,870.75,930.5,0.8760889666733279,160.95422902569,1.3730659535178384,247.363160824997,-99.0,173,0,-35.391719745222986,-0.026897772021873434,empirical,none
205,0,control,0.8538011695906432,780.1876712328767,966.488,-0.29777209847653857,-0.08949912157570734,494.0,614.25,641.5,724.9,821.05,863.375,1180.1,674.42,741.0,752.8199999999999,856.7,1062.0,1187.5,1495.02,1.0832323393953833,259.2149463257808,0.6920636978780944,333.2781825042457,-99.0,171,0,-186.30032876712335,-0.20827297690083124,empirical,none
205,1,control,0.936046511627907,705.1031055900621,787.0454545454545,-0.4011484710129944,-0.26661106588124794,493.09999999999997,543.3,563.3000000000001,623.0,690.8,759.9,1086.8,558.4,652.0999999999999,659.5999999999999,746.9,939.9,947.9,1002.8,1.7969764421645151,255.9521714164485,0.3670888400163906,192.35949346801866,-99.0,172,0,-81.94234895539239,-0.13453740513174645,empirical,none
208,0,control,0.6708860759493671,1092.698113207547,1301.9038461538462,-0.010648396588616669,0.14899482405464973,626.5,736.25,767.0,916.0,1138.0,1220.25,1931.0,763.0,858.0,900.6,1003.0,1280.8999999999996,1452.5,2550.999999999999,2.1186242258894428,573.3163370096131,1.948353718641479,748.7011828235532,-99.0,158,0,-209.20573294629912,-0.1596432206432664,empirical,none
208,1,control,0.8132530120481928,1066.7259259259258,1236.0967741935483,-0.0317113169470347,0.13906044687616714,661.8,735.0,765.0,852.0,1028.3999999999999,1163.5,1796.2000000000003,827.0,913.0,934.0,1068.0,1289.0,1382.0,1682.0,2.273227338632564,565.8514971793782,2.483696986634177,568.5155732161145,-99.0,166,0,-169.37084826762248,-0.17077176382320183,empirical,none
211,0,explicitDeadline,0.8034682080924855,571.3021582733813,648.1470588235294,-0.5714610144543074,-0.4475966821744812,473.4,499.5,508.0,550.0,620.2,631.0,705.4,512.6,583.25,590.0,623.0,708.4,726.25,796.8,0.6624186151994139,89.1618504463554,0.3008208299695234,110.03832179661147,0.017045454545454544,173,0,-76.84490055014805,-0.12386433227982624,empirical,none
211,1,explicitDeadline,0.8,602.3235294117648,585.4117647058823,-0.5177205319911549,-0.5479176208076942,493.5,543.0,548.5,599.0,646.0,651.25,713.5,470.0,518.25,532.2,581.0,649.5,657.0,694.1,0.5704863911900383,89.88427805943483,0.4618901273292261,94.64386760683082,0.03409090909090909,170,1,16.911764705882433,0.030197088816539375,empirical,none
213,0,control,0.7810650887573964,918.0386363636364,1425.8351351351353,-0.16933988986673193,0.2511459590095962,532.0799999999999,626.425,673.4499999999999,798.3,1008.5199999999999,1117.6749999999997,1431.4,644.08,839.7,1073.42,1348.6,1695.98,1790.3,2464.2,1.7761082772739496,418.5550189827898,0.40704253397125073,632.8439026490815,-99.0,169,0,-507.7964987714988,-0.4204858488763281,empirical,none
213,1,control,0.8,1004.5786764705883,1166.7411764705882,-0.08136916255278953,0.010482483901582065,574.75,674.075,719.35,883.85,1094.85,1142.6000000000001,1590.35,564.8100000000001,693.925,706.66,927.15,1152.82,1378.525,2231.2799999999997,1.8043988941393987,468.67527973879254,1.4954974179755343,701.218531673408,-99.0,170,0,-162.1624999999999,-0.09185164645437159,empirical,none
215,0,control,0.7314285714285714,1189.3515625,1451.4255319148936,0.055315625282720604,0.2541278452627122,610.3,710.5,786.7,964.5,1366.8999999999999,1467.25,2016.6999999999998,759.8000000000001,864.5,878.4,1327.0,1735.8,1804.5,2376.5999999999995,1.613297334886298,630.4139820914799,1.2419379096339325,750.8866568982721,-99.0,175,0,-262.07396941489355,-0.1988122199799916,empirical,none
215,1,control,0.8265895953757225,1121.1608391608393,1294.2333333333333,-0.015998518779826068,0.12344024707189123,593.2,674.0,716.8,893.0,1201.3999999999999,1290.0,1778.8,626.2,820.0,843.8,1067.0,1367.3999999999999,1470.25,2381.4,2.4558167699017526,697.2313521748923,1.7648824834069583,772.627299335301,-99.0,173,0,-173.0724941724941,-0.1394387658517173,empirical,none
216,0,control,0.7321428571428571,676.8560975609756,772.2844444444445,-0.41596779945419593,-0.2952882983453922,514.86,566.0,580.92,639.3,712.5,732.4000000000001,926.74,540.32,615.5,640.4000000000001,721.5,825.0399999999998,858.0,1136.5,1.2161192929078006,162.61864629356347,0.8742397837261625,219.95283270774587,-99.0,168,0,-95.42834688346886,-0.12067950110880371,empirical,none
216,1,control,0.8285714285714286,683.1524137931035,705.7066666666667,-0.40758745502183635,-0.3771645679174879,507.18,568.6,577.3399999999999,648.9,757.94,791.2,913.54,551.9399999999999,588.3,596.9300000000001,627.45,734.6199999999998,769.7750000000001,1000.38,0.9235266400893407,163.9493667953779,0.9425320277241446,179.41770552950246,-99.0,175,0,-22.5542528735632,-0.03042288710434843,empirical,none
217,0,control,0.6863905325443787,1038.0775862068965,971.566037735849,-0.05631136497282986,-0.12344392750032492,594.5,651.5,675.5,841.5,1172.5,1301.25,1746.5,576.8,639.0,700.4,888.0,1017.1999999999999,1057.0,1500.8000000000004,1.2461248790608384,486.32013343980066,2.2136137717977387,500.35162672149346,-99.0,169,1,66.51154847104749,0.06713256252749505,empirical,none
