DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition
0.00237233,0.8811478,0.0025499007,0.11392991,file44_implicitDeadline.csv,44,implicitDeadline
0.0040623248,0.8115655,0.002963716,0.18140844,file190_implicitDeadline.csv,190,implicitDeadline
0.0052133035,0.57860637,0.0039130193,0.4122673,file219_acc.csv,219,acc
0.6541679,0.08378153,0.22061072,0.041439854,file208_acc.csv,208,acc
0.0027126172,0.9086763,0.002380908,0.08623022,file184_explicitDeadline.csv,184,explicitDeadline
0.002187191,0.9738763,0.0024715436,0.021464953,file125_explicitDeadline.csv,125,explicitDeadline
0.0030416045,0.9727948,0.0029931783,0.02117044,file238_explicitDeadline.csv,238,explicitDeadline
0.002779674,0.8628251,0.0023423368,0.1320529,file21_implicitDeadline.csv,21,implicitDeadline
0.0033924174,0.9780562,0.0031856475,0.015365815,file289_explicitDeadline.csv,289,explicitDeadline
0.002361384,0.7599444,0.0025403365,0.23515387,file209_acc.csv,209,acc
0.5341265,0.033312116,0.3938354,0.038725972,file76_acc.csv,76,acc
0.002465516,0.94419926,0.0024938784,0.050841335,file218_explicitDeadline.csv,218,explicitDeadline
0.003056273,0.98557276,0.0031884657,0.008182546,file7_explicitDeadline.csv,7,explicitDeadline
