t0,st0,zr,v0,v1,a,alpha,file,pp,condition
0.28648052,0.16699481,0.42793638,-3.131313,3.1993742,0.8487137,-0.9669708,file272_explicitDeadline.csv,272,explicitDeadline
0.30938894,0.18387811,0.45623022,-1.787073,2.5296237,0.56312174,-0.6113183,file195_explicitDeadline.csv,195,explicitDeadline
0.34372982,0.11225896,0.47306216,-3.4068894,4.675925,0.5701459,-0.23956077,file189_explicitDeadline.csv,189,explicitDeadline
0.30304906,0.13711725,0.4991939,-3.4947612,3.504219,0.54810774,-0.60033387,file249_explicitDeadline.csv,249,explicitDeadline
0.27291754,0.1275025,0.43309078,-4.277525,4.227394,0.7492805,-0.6305065,file66_explicitDeadline.csv,66,explicitDeadline
0.29682252,0.16608296,0.57085776,-4.2667603,3.1140132,0.7262191,-0.54889715,file263_explicitDeadline.csv,263,explicitDeadline
0.29777274,0.12735932,0.58868694,-3.728141,3.0046818,0.6610379,-0.07889305,file10_explicitDeadline.csv,10,explicitDeadline
0.31291822,0.14469744,0.375328,-2.0943465,3.440926,0.7691179,-1.3206838,file155_explicitDeadline.csv,155,explicitDeadline
0.21748964,0.19490343,0.576714,-1.6184573,1.0583667,0.812688,-1.5239003,file9_explicitDeadline.csv,9,explicitDeadline
0.30778766,0.12358403,0.47599873,-3.8360925,4.746569,0.6273038,-0.14833662,file182_explicitDeadline.csv,182,explicitDeadline
0.22027734,0.15873459,0.42937523,-1.7129211,2.688484,0.6700757,-1.6835494,file45_explicitDeadline.csv,45,explicitDeadline
0.28865895,0.15313783,0.44487783,-2.4388168,3.1653166,0.6284975,-0.34475553,file43_explicitDeadline.csv,43,explicitDeadline
0.26042083,0.17376186,0.5273,-2.5845354,1.5514376,0.6408741,-0.08424667,file314_explicitDeadline.csv,314,explicitDeadline
0.30465814,0.1022014,0.58044106,-4.0484347,2.899339,0.5690109,-0.060241356,file234_explicitDeadline.csv,234,explicitDeadline
0.2864097,0.19212054,0.4638396,-2.6868,2.9688876,0.89990574,-0.7782082,file230_explicitDeadline.csv,230,explicitDeadline
0.30744314,0.16530779,0.50764334,-3.041146,2.2937212,0.6306455,-0.29949877,file165_explicitDeadline.csv,165,explicitDeadline
0.26277384,0.16523199,0.49928448,-2.2133772,2.0088108,0.5796475,-0.23002182,file154_explicitDeadline.csv,154,explicitDeadline
0.30299842,0.12742653,0.43625596,-2.516563,3.6383774,0.61828357,-0.13702995,file164_explicitDeadline.csv,164,explicitDeadline
0.2854744,0.15114433,0.447323,-2.6775188,3.0125835,0.5346891,-0.44641778,file168_explicitDeadline.csv,168,explicitDeadline
0.18906358,0.18850665,0.48888734,-1.2347646,1.2065465,0.82161355,-1.3186433,file99_explicitDeadline.csv,99,explicitDeadline
0.27285096,0.1539553,0.46188983,-1.7998714,2.3012571,0.57968706,-0.048474986,file50_explicitDeadline.csv,50,explicitDeadline
0.23626402,0.12183661,0.5620938,-3.4632597,3.2959962,0.6311845,-1.5612085,file301_explicitDeadline.csv,301,explicitDeadline
0.25890568,0.189679,0.42480797,-1.6036309,2.20089,0.7536496,-0.34219185,file299_explicitDeadline.csv,299,explicitDeadline
0.31142843,0.08574425,0.48935157,-2.7790215,1.9557974,0.65546435,-0.004563027,file59_explicitDeadline.csv,59,explicitDeadline
0.29828346,0.10788283,0.438089,-2.3797083,4.3318553,0.5410981,-0.22110192,file228_explicitDeadline.csv,228,explicitDeadline
0.31211782,0.13390164,0.5209185,-3.1560023,2.9793098,0.59706545,-0.25320625,file250_explicitDeadline.csv,250,explicitDeadline
0.27726433,0.17508265,0.4672131,-2.3400302,2.7953026,0.7169657,-0.6690948,file243_explicitDeadline.csv,243,explicitDeadline
0.28809488,0.15039103,0.53726107,-3.290723,2.3142354,0.6695615,-1.3802556,file128_explicitDeadline.csv,128,explicitDeadline
0.30517784,0.1606837,0.56618536,-2.558894,2.2298346,0.5883923,-0.13055228,file242_explicitDeadline.csv,242,explicitDeadline
0.224581,0.1887426,0.5244611,-2.0179653,1.5475587,0.7268524,-1.5696487,file61_explicitDeadline.csv,61,explicitDeadline
0.33299148,0.17674652,0.556254,-2.0862055,1.8883461,0.6032268,-0.13422191,file57_explicitDeadline.csv,57,explicitDeadline
0.28261173,0.17884497,0.46794766,-1.6382226,2.7592819,0.6380321,-0.15008555,file295_explicitDeadline.csv,295,explicitDeadline
0.30109498,0.08218964,0.47116548,-3.5562177,3.950024,0.6417201,-0.006850374,file153_explicitDeadline.csv,153,explicitDeadline
0.3084407,0.07231491,0.44981235,-2.7401485,2.6245277,0.6780029,-0.012081567,file307_explicitDeadline.csv,307,explicitDeadline
0.2902183,0.17226456,0.5273265,-1.4475924,0.80412555,0.6539689,-0.042347703,file211_explicitDeadline.csv,211,explicitDeadline
0.18834041,0.19474606,0.49555737,-1.7609643,1.4758233,0.8642531,-0.85004365,file40_explicitDeadline.csv,40,explicitDeadline
0.32194957,0.102751635,0.575025,-4.528543,3.739395,0.6619688,-0.023390863,file48_explicitDeadline.csv,48,explicitDeadline
0.29800984,0.06858596,0.43604672,-3.9492311,4.312298,0.7179868,-0.059502278,file124_explicitDeadline.csv,124,explicitDeadline
0.2995444,0.08575007,0.39560214,-3.0012796,3.5511637,0.7208511,-0.041333016,file184_explicitDeadline.csv,184,explicitDeadline
0.2857288,0.1548261,0.46798453,-2.6853108,3.3354774,0.66587174,-0.6023891,file125_explicitDeadline.csv,125,explicitDeadline
0.26972628,0.1799134,0.48410273,-1.9325591,2.1876438,0.6690177,-0.094208054,file238_explicitDeadline.csv,238,explicitDeadline
0.25124043,0.19515051,0.48739308,-1.7819363,1.8088107,0.650226,-0.6462439,file289_explicitDeadline.csv,289,explicitDeadline
0.32233766,0.13489641,0.5332967,-4.147838,3.8405628,0.5707439,-0.07420061,file218_explicitDeadline.csv,218,explicitDeadline
0.29304326,0.13223985,0.40826014,-2.8083723,3.4769993,0.8676242,-0.43224737,file7_explicitDeadline.csv,7,explicitDeadline
