t0,st0,zr,v0,v1,a,alpha,file,pp,condition
0.31413534,0.12952265,0.4650891,-2.191749,1.6455154,0.33711964,1.3683397,file118_implicitDeadline.csv,118,implicitDeadline
0.30013695,0.14228405,0.4858982,-2.1233199,1.7449918,0.34241104,1.0867692,file165_explicitDeadline.csv,165,explicitDeadline
0.304882,0.16907977,0.3271589,-1.3043596,1.8341541,0.41917965,1.1164775,file120_implicitDeadline.csv,120,implicitDeadline
0.3336662,0.08802969,0.52625805,-4.078703,3.7386696,1.4307414,1.6032935,file187_acc.csv,187,acc
0.26075166,0.14789961,0.47721142,-2.1089175,2.2267272,0.70385754,1.0776454,file197_implicitDeadline.csv,197,implicitDeadline
0.33111456,0.040696565,0.45862052,-3.0893414,3.0207896,0.6330024,1.6533182,file171_acc.csv,171,acc
0.31682852,0.11704818,0.50368655,-2.6934118,2.637435,0.5705803,1.1861658,file305_implicitDeadline.csv,305,implicitDeadline
0.2533242,0.1385739,0.4625905,-1.4929596,1.3766686,0.289009,1.1237974,file154_explicitDeadline.csv,154,explicitDeadline
0.41456592,0.12221343,0.52681255,-4.4191976,4.318588,1.6154009,1.1252325,file217_acc.csv,217,acc
0.36206478,0.09557546,0.46296504,-1.9393326,1.7539184,1.056621,1.7093295,file91_acc.csv,91,acc
0.3025597,0.14598837,0.4933559,-2.7704964,2.8728988,0.9196797,1.4190428,file26_acc.csv,26,acc
0.35314697,0.11051758,0.39947274,-3.6213288,4.096931,0.64887893,1.7510215,file122_acc.csv,122,acc
0.30419365,0.12643129,0.41465703,-2.0445654,2.5910988,0.32531098,1.1442888,file164_explicitDeadline.csv,164,explicitDeadline
0.26611274,0.16522235,0.39194834,-1.5174325,1.6243366,0.47672784,1.1839513,file173_implicitDeadline.csv,173,implicitDeadline
0.39248696,0.116607875,0.4175646,-4.0087194,4.246919,0.90924686,1.6126577,file300_acc.csv,300,acc
0.2806658,0.12799203,0.39562348,-1.5867902,1.9201039,0.2770929,1.1806421,file168_explicitDeadline.csv,168,explicitDeadline
0.18098567,0.17531198,0.49050736,-1.4410119,1.1864109,0.5644304,1.0284177,file99_explicitDeadline.csv,99,explicitDeadline
0.34645742,0.11171677,0.58801734,-4.4559164,3.9279358,0.8329334,1.6690557,file32_acc.csv,32,acc
0.29633483,0.13130711,0.5536262,-2.5008843,2.1358013,0.55601937,1.1354151,file130_implicitDeadline.csv,130,implicitDeadline
0.3071684,0.12311023,0.49257413,-1.9898012,1.9637656,0.3617109,1.1601051,file135_implicitDeadline.csv,135,implicitDeadline
0.2793172,0.14893115,0.41615775,-1.2571241,1.9091662,0.30062371,1.4535217,file50_explicitDeadline.csv,50,explicitDeadline
0.2409712,0.1337718,0.5036193,-2.079282,2.1035395,0.5887568,1.0205703,file97_implicitDeadline.csv,97,implicitDeadline
0.3089899,0.06677443,0.41612494,-2.6851563,3.4605422,0.60480565,1.5431383,file188_acc.csv,188,acc
0.3052399,0.15102531,0.48023564,-3.7994063,3.0149615,0.87949735,1.5412321,file94_acc.csv,94,acc
0.25565204,0.19507948,0.5661644,-1.0180737,0.96834666,0.41304794,1.6413069,file232_implicitDeadline.csv,232,implicitDeadline
0.3450194,0.100387014,0.462397,-4.1227107,3.8641005,0.59951717,1.6772621,file291_implicitDeadline.csv,291,implicitDeadline
0.22340707,0.09888733,0.52908784,-2.4557738,2.5075722,0.48885724,1.0237303,file301_explicitDeadline.csv,301,explicitDeadline
0.28894928,0.054939464,0.5220017,-4.005983,3.377127,0.9705818,1.8444666,file201_acc.csv,201,acc
0.29572722,0.076506406,0.5195542,-4.6094804,3.574278,0.8916352,1.7315989,file39_acc.csv,39,acc
0.32148048,0.06675098,0.47446764,-2.6937537,2.582478,1.4465038,1.8594375,file78_acc.csv,78,acc
0.25815406,0.17049837,0.35891095,-1.3806152,1.9148806,0.40265992,1.0452561,file299_explicitDeadline.csv,299,explicitDeadline
0.33086058,0.10717911,0.43657827,-2.3174465,2.4251387,0.32004273,1.5394828,file59_explicitDeadline.csv,59,explicitDeadline
0.3449987,0.094531536,0.46409667,-3.432266,3.3772106,0.68514764,1.6891919,file245_acc.csv,245,acc
0.29186708,0.089521185,0.4442479,-1.8866326,2.5280688,0.30468866,1.2333422,file228_explicitDeadline.csv,228,explicitDeadline
0.3129466,0.12360321,0.50514,-2.3502128,2.197925,0.3032203,1.15579,file250_explicitDeadline.csv,250,explicitDeadline
0.26253882,0.14283673,0.45530787,-2.1783326,2.2051098,0.5247651,1.0207826,file243_explicitDeadline.csv,243,explicitDeadline
0.33845636,0.07091837,0.55925333,-3.225649,2.9768445,0.95978254,1.6757394,file71_acc.csv,71,acc
0.31991693,0.1507799,0.4506638,-1.6648816,1.7790601,0.40249142,1.2126288,file8_implicitDeadline.csv,8,implicitDeadline
0.28138754,0.1273535,0.47006875,-2.2052462,2.1483119,0.46501234,1.0199922,file128_explicitDeadline.csv,128,explicitDeadline
0.30892554,0.14793563,0.5638047,-1.8826507,1.6590916,0.2509422,1.2001681,file242_explicitDeadline.csv,242,explicitDeadline
0.27734086,0.13630067,0.47492152,-1.4629198,1.5994369,0.3976657,1.1249527,file25_implicitDeadline.csv,25,implicitDeadline
0.33713165,0.09213047,0.5589509,-5.2831964,4.3356915,0.7602316,1.6123428,file215_acc.csv,215,acc
0.20976067,0.17287217,0.50571465,-1.7897086,1.2877976,0.54107285,1.0177901,file61_explicitDeadline.csv,61,explicitDeadline
0.31216016,0.069452025,0.5299026,-4.0315685,3.1015916,0.7575402,1.7043194,file137_acc.csv,137,acc
0.4162648,0.14590797,0.47380245,-3.1542542,2.7912605,0.7592619,1.4937537,file5_acc.csv,5,acc
0.28189233,0.077539064,0.4972103,-2.8198438,3.0006912,0.48529595,1.5192263,file123_implicitDeadline.csv,123,implicitDeadline
0.316801,0.1496745,0.6094257,-2.125886,1.1522304,0.2876348,1.1229969,file57_explicitDeadline.csv,57,explicitDeadline
0.24078035,0.15107548,0.5367771,-1.4503312,1.3248575,0.478155,1.0611985,file199_implicitDeadline.csv,199,implicitDeadline
0.2864655,0.1697,0.48157412,-1.4841084,1.6995107,0.28234044,1.1657361,file295_explicitDeadline.csv,295,explicitDeadline
0.28302935,0.16476068,0.4618296,-1.4181069,1.2499971,0.36772877,1.1371611,file251_implicitDeadline.csv,251,implicitDeadline
0.35346833,0.08875492,0.4180112,-2.50515,2.472398,0.7949855,1.663238,file38_acc.csv,38,acc
0.33160523,0.08122829,0.47555456,-4.0079284,3.5184128,0.49755263,1.5862811,file15_acc.csv,15,acc
0.40636328,0.1333278,0.56585914,-2.5704975,2.0960026,0.8166461,1.5864553,file179_acc.csv,179,acc
0.33585033,0.1748343,0.5100588,-1.7835006,1.59894,0.38696173,1.2180837,file51_implicitDeadline.csv,51,implicitDeadline
0.29513082,0.14311714,0.55434763,-1.6069181,1.4282892,0.35538805,1.1370636,file4_implicitDeadline.csv,4,implicitDeadline
0.28942648,0.118869424,0.5398074,-3.4336073,2.9940288,0.96261895,1.1350265,file110_implicitDeadline.csv,110,implicitDeadline
0.30943865,0.097013846,0.5068296,-3.87995,3.0843897,0.40764537,1.4631652,file153_explicitDeadline.csv,153,explicitDeadline
0.27457947,0.09819806,0.38583213,-2.0899534,3.10766,0.47079614,1.2717009,file49_implicitDeadline.csv,49,implicitDeadline
0.33038226,0.062587894,0.5148015,-3.6184773,3.4536223,0.91969717,1.8102525,file191_acc.csv,191,acc
0.28677568,0.15060489,0.51981086,-2.0358818,2.1022635,0.50592184,1.0850784,file255_acc.csv,255,acc
0.24722229,0.11338986,0.50607413,-3.3862245,3.0980096,0.85632735,1.1150061,file33_implicitDeadline.csv,33,implicitDeadline
0.34346575,0.09636448,0.4478922,-3.569033,3.961512,0.8237032,1.5758051,file85_acc.csv,85,acc
0.28564924,0.090737246,0.44511354,-2.3163247,2.8724284,0.51250196,1.6322993,file109_implicitDeadline.csv,109,implicitDeadline
0.3394094,0.117504984,0.41605562,-2.7384434,2.9109428,0.2976888,1.5057567,file307_explicitDeadline.csv,307,explicitDeadline
0.2844259,0.09490303,0.5293881,-2.5776362,2.351344,0.5452088,1.7805605,file282_implicitDeadline.csv,282,implicitDeadline
0.3131693,0.13324821,0.51401335,-2.6419017,2.9458075,0.49686402,1.5178899,file131_implicitDeadline.csv,131,implicitDeadline
0.32033914,0.19058904,0.5317972,-1.5621328,0.90931475,0.26723826,1.5874491,file211_explicitDeadline.csv,211,explicitDeadline
0.30499202,0.06982293,0.52795446,-4.533789,4.5449834,1.3907101,1.6797396,file1_acc.csv,1,acc
0.31794018,0.12413692,0.43987095,-1.69514,2.152237,0.42292064,1.5729795,file18_implicitDeadline.csv,18,implicitDeadline
0.20467547,0.19141945,0.43480384,-0.6550783,1.2589388,0.45150587,1.1003655,file306_implicitDeadline.csv,306,implicitDeadline
0.28736806,0.11119493,0.43590018,-2.2271357,2.7864053,0.5651001,1.2541378,file280_implicitDeadline.csv,280,implicitDeadline
0.30901653,0.038188543,0.53795195,-4.5664244,4.0759783,1.2117192,1.9402256,file231_acc.csv,231,acc
0.33054677,0.10726245,0.55862546,-3.1686783,3.2810414,0.561118,1.4157188,file274_implicitDeadline.csv,274,implicitDeadline
0.37204343,0.10936785,0.53756946,-3.8660917,3.586418,1.1752533,1.907538,file181_acc.csv,181,acc
0.30989,0.0563685,0.48821232,-4.5571127,5.2172446,1.032098,1.4503727,file287_acc.csv,287,acc
0.34773722,0.118916824,0.5657817,-2.7555711,2.7437792,0.53334516,1.7109408,file183_implicitDeadline.csv,183,implicitDeadline
0.24827377,0.1767727,0.45105815,-1.1384404,1.1260825,0.4173701,1.0727662,file82_implicitDeadline.csv,82,implicitDeadline
0.3478613,0.11926577,0.51604354,-4.134266,4.20439,1.0322526,1.8507007,file229_acc.csv,229,acc
0.21164258,0.18071674,0.4583602,-1.394729,1.2649581,0.40813726,1.0481467,file40_explicitDeadline.csv,40,explicitDeadline
0.28944346,0.09285144,0.4462883,-4.3927174,4.717634,1.3421372,1.4110475,file163_acc.csv,163,acc
0.31348738,0.028173804,0.47128817,-3.076069,3.292112,1.1117696,1.9272844,file14_acc.csv,14,acc
0.31947124,0.09948248,0.57916504,-4.0343556,3.3379204,0.49071664,1.2776804,file48_explicitDeadline.csv,48,explicitDeadline
0.23675947,0.13980104,0.52523,-1.9048238,1.6000785,0.436394,1.0654721,file31_implicitDeadline.csv,31,implicitDeadline
0.36436304,0.088179186,0.48868883,-2.875981,3.1734478,0.9276461,1.7743586,file115_acc.csv,115,acc
0.31499937,0.09993714,0.39451194,-3.9006667,4.7708826,0.48638448,1.5309414,file124_explicitDeadline.csv,124,explicitDeadline
0.29389042,0.083364524,0.5034029,-2.5528219,2.4923198,0.43469858,1.4741249,file203_implicitDeadline.csv,203,implicitDeadline
0.24646245,0.15144116,0.58936584,-4.028767,3.0693023,1.1115515,1.1124959,file44_implicitDeadline.csv,44,implicitDeadline
0.33788317,0.09316421,0.4276686,-3.4528253,4.256013,0.5343692,1.5086321,file190_implicitDeadline.csv,190,implicitDeadline
0.3271639,0.11291121,0.434756,-3.6646419,4.5525064,1.4816194,1.7955211,file219_acc.csv,219,acc
0.3738885,0.1492815,0.47072685,-2.83582,2.999055,1.0894821,1.8564248,file208_acc.csv,208,acc
0.32138044,0.1267323,0.33763763,-2.5635734,3.6856742,0.3997952,1.2821784,file184_explicitDeadline.csv,184,explicitDeadline
0.27652377,0.13125522,0.43552357,-2.1062849,2.6143913,0.45468688,1.0643867,file125_explicitDeadline.csv,125,explicitDeadline
0.26927653,0.16139157,0.44431138,-1.4144458,1.6993588,0.32432306,1.110555,file238_explicitDeadline.csv,238,explicitDeadline
0.32860228,0.1375405,0.54727364,-3.3006988,1.7370697,0.3763164,1.439683,file21_implicitDeadline.csv,21,implicitDeadline
0.2574637,0.18428378,0.4563028,-1.2838479,1.2669866,0.30711898,1.1060442,file289_explicitDeadline.csv,289,explicitDeadline
0.3185207,0.08193314,0.5758465,-3.828018,2.8864086,0.91974306,1.3441321,file209_acc.csv,209,acc
0.3857499,0.10949867,0.554046,-3.5823948,3.662729,1.15814,1.8631383,file76_acc.csv,76,acc
0.32431963,0.13471179,0.5726797,-3.742163,2.7529433,0.34068087,1.2927887,file218_explicitDeadline.csv,218,explicitDeadline
0.28595504,0.1039541,0.349355,-2.7028239,3.9773948,0.7505597,1.0209764,file7_explicitDeadline.csv,7,explicitDeadline
